date,Fuel_Consumption_BTU
2001-03-31,11.843
2001-06-30,8.94
2001-09-30,11.751
2001-12-31,11.74
2002-03-31,11.122
2002-06-30,5.189
2002-09-30,8.61
2002-12-31,12.565
2003-03-31,11.302
2003-06-30,8.168
2003-09-30,12.331
2003-12-31,12.661
2004-03-31,12.06189
2004-06-30,4.02132
2004-09-30,7.94786
2004-12-31,12.21233
2005-03-31,11.97686
2005-06-30,8.48511
2005-09-30,12.07093
2005-12-31,3.05951
2006-03-31,0.0
2006-06-30,0.59233
2006-09-30,11.82517
2006-12-31,11.81111
2007-03-31,10.7222
2007-06-30,7.77406
2007-09-30,12.38011
2007-12-31,12.25506
2008-03-31,11.42843
2008-06-30,5.00346
2008-09-30,11.13165
2008-12-31,12.15657
2009-03-31,11.51352
2009-06-30,1.25738
2009-09-30,6.21277
2009-12-31,12.23345
2010-03-31,11.69648
2010-06-30,4.98808
2010-09-30,11.69252
2010-12-31,12.31941
2011-03-31,8.99294
2011-06-30,2.32451
2011-09-30,10.21103
2011-12-31,11.76733
2012-03-31,7.98465
2012-06-30,0.0
2012-09-30,7.25293
2012-12-31,11.27747
2013-03-31,11.35178
2013-06-30,6.49455
2013-09-30,7.6427
2013-12-31,11.42828
2014-03-31,9.3714
2014-06-30,1.41489
2014-09-30,10.87045
2014-12-31,10.0482
2015-03-31,0.25401
2015-06-30,2.79523
2015-09-30,10.56434
2015-12-31,10.5373
2016-03-31,3.19423
2016-06-30,1.01901
2016-09-30,9.90099
2016-12-31,5.32548
2017-03-31,5.7083
2017-06-30,0.0
2017-09-30,9.72052
2017-12-31,2.34143
2018-03-31,0.0
2018-06-30,0.31381
2018-09-30,8.69448
2018-12-31,6.48625
2019-03-31,8.29942
2019-06-30,0.00069
2019-09-30,9.77827
2019-12-31,8.16601
2020-03-31,6.38936
2020-06-30,0.0
2020-09-30,9.30002
2020-12-31,1.28645
2021-03-31,0.0
2021-06-30,0.0
2021-09-30,0.0
2021-12-31,0.0
