ds,y
2001-03-31,7.035
2001-06-30,6.003
2001-09-30,13.338
2001-12-31,6.881
2002-03-31,6.293
2002-06-30,7.088
2002-09-30,10.344
2002-12-31,5.562
2003-03-31,9.211
2003-06-30,6.629
2003-09-30,10.742
2003-12-31,6.62
2004-03-31,11.97695
2004-06-30,8.05966
2004-09-30,8.82185
2004-12-31,7.16942
2005-03-31,10.55161
2005-06-30,20.45613
2005-09-30,27.10691
2005-12-31,11.98015
2006-03-31,9.92021
2006-06-30,10.47689
2006-09-30,19.71038
2006-12-31,13.10184
2007-03-31,17.3588
2007-06-30,13.73
2007-09-30,19.01935
2007-12-31,12.48406
2008-03-31,16.69183
2008-06-30,7.90704
2008-09-30,13.2083
2008-12-31,10.67759
2009-03-31,13.5479
2009-06-30,12.06021
2009-09-30,11.66775
2009-12-31,11.25185
2010-03-31,14.4535
2010-06-30,9.61914
2010-09-30,19.19121
2010-12-31,6.16707
2011-03-31,11.53578
2011-06-30,12.20377
2011-09-30,17.37177
2011-12-31,13.82878
2012-03-31,22.16702
2012-06-30,29.72245
2012-09-30,32.02395
2012-12-31,14.28918
2013-03-31,18.90375
2013-06-30,15.76671
2013-09-30,21.74733
2013-12-31,15.54187
2014-03-31,18.39218
2014-06-30,16.65285
2014-09-30,16.83063
2014-12-31,21.18647
2015-03-31,28.61097
2015-06-30,24.79195
2015-09-30,31.93785
2015-12-31,28.65183
2016-03-31,38.73937
2016-06-30,35.31313
2016-09-30,39.94232
2016-12-31,22.3468
2017-03-31,30.02362
2017-06-30,21.60939
2017-09-30,39.6378
2017-12-31,34.9121
2018-03-31,39.37435
2018-06-30,30.07901
2018-09-30,47.30337
2018-12-31,35.22917
2019-03-31,41.34915
2019-06-30,39.21439
2019-09-30,47.70981
2019-12-31,44.50791
2020-03-31,50.81578
2020-06-30,45.73623
2020-09-30,49.91123
2020-12-31,41.01361
2021-03-31,42.18262
2021-06-30,43.00337
2021-09-30,52.55767
2021-12-31,45.02983
